2018-09-17 14:35:42 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-18 12:17:45 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:45 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:45 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:45 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:45 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:45 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:45 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:47 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:47 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:48 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:48 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:49 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:49 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:17:50 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:17:50 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:21:00 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-18 12:21:01 ERROR SingleDraftPanel:154 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-18 12:21:01 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:21:01 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:22:26 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:22:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:22:26 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:22:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:28 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:28 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:22:28 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:22:28 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:24:31 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:24:31 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:32 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:32 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:36 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:36 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:37 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:37 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:37 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:37 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:42 INFO  SingleDraftPanel:153 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:42 ERROR SingleDraftPanel:154 - Panel Width: 325 - 	 Panel Height: 96
2018-09-18 12:36:42 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:36:42 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-18 12:37:25 ERROR SingleDraftPanel:154 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-18 12:37:25 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:25 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:25 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:25 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:25 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:25 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:27 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:27 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:37:27 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:37:27 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:05 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:38:05 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:38:05 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:05 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:05 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:38:05 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:38:05 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:05 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:07 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:07 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-18 12:38:07 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:07 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-18 12:38:55 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-18 12:38:55 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
